timestamp,applied,status,hash,old_path,new_path,note
2026-06-30T15:19:48+08:00,yes,rename,727DB30BD095C083,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\【白鹿】2025星光大赏「年度号召力艺人」.mp4,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\【白鹿】2025星光大赏「年度号召力艺人」_727DB30BD095C083.mp4,
2026-06-30T15:19:48+08:00,yes,rename,4E4F33BCE59ACB44,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\VID_20251226_215502.mp4,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\VID_20251226_215502_4E4F33BCE59ACB44.mp4,
2026-06-30T15:19:48+08:00,yes,rename,0AF44864DE71DD18,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021100.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021100_0AF44864DE71DD18.jpg,
2026-06-30T15:19:48+08:00,yes,rename,1E29918E756302B0,F:\260629_客户补充物料\影视作品及高光片段\警察荣耀\VID_20251226_225510.mp4,F:\260629_客户补充物料\影视作品及高光片段\警察荣耀\VID_20251226_225510_1E29918E756302B0.mp4,
2026-06-30T15:19:48+08:00,yes,rename,CDEE300DAA5D7AF9,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\VID_20251226_220958.mp4,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\VID_20251226_220958_CDEE300DAA5D7AF9.mp4,
2026-06-30T15:19:48+08:00,yes,rename,380E86CC02AA0751,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\父亲奠礼 这世上的妖仙不曾明白 哭戏.mov,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\父亲奠礼 这世上的妖仙不曾明白 哭戏_380E86CC02AA0751.mov,
2026-06-30T15:19:48+08:00,yes,rename,59BBBE291EFA48BC,F:\260629_客户补充物料\影视作品及高光片段\周生如故\VID_20251227_001026.mp4,F:\260629_客户补充物料\影视作品及高光片段\周生如故\VID_20251227_001026_59BBBE291EFA48BC.mp4,
2026-06-30T15:19:48+08:00,yes,rename,2656165631E38300,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_250305 《北上》爱奇艺采访_0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_250305 《北上》爱奇艺采访_0_2656165631E38300.mp4,
2026-06-30T15:19:48+08:00,yes,rename,5E95318215FD144C,F:\260629_客户补充物料\影视作品及高光片段\一生一世\VID_20251227_002414.mp4,F:\260629_客户补充物料\影视作品及高光片段\一生一世\VID_20251227_002414_5E95318215FD144C.mp4,
2026-06-30T15:19:48+08:00,yes,rename,9EC55D3FAAA1FD17,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\VID_20251226_233059.mp4,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\VID_20251226_233059_9EC55D3FAAA1FD17.mp4,
2026-06-30T15:19:48+08:00,yes,rename,8D8192454D32939C,F:\260629_客户补充物料\影视作品及高光片段\2025北上\VID_20251227_004812.mp4,F:\260629_客户补充物料\影视作品及高光片段\2025北上\VID_20251227_004812_8D8192454D32939C.mp4,
2026-06-30T15:19:48+08:00,yes,rename,A493BAA0F3EBF535,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】230419 《长月烬明..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】230419 《长月烬明..._0_A493BAA0F3EBF535.mp4,
2026-06-30T15:19:48+08:00,yes,rename,66F705372B8B56C9,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】241102 YouTu..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】241102 YouTu..._0_66F705372B8B56C9.mp4,
2026-06-30T15:19:48+08:00,yes,rename,8834FCCAD364D6BF,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144015.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144015_8834FCCAD364D6BF.jpg,
2026-06-30T15:19:48+08:00,yes,rename,1FC6D11BAF1737A6,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_正片___【白鹿】210923 ..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_正片___【白鹿】210923 ..._0_1FC6D11BAF1737A6.mp4,
2026-06-30T15:19:48+08:00,yes,rename,D5F69B4CFE62244A,F:\260629_客户补充物料\影视作品及高光片段\宁安如梦\VID_20251226_234438.mp4,F:\260629_客户补充物料\影视作品及高光片段\宁安如梦\VID_20251226_234438_D5F69B4CFE62244A.mp4,
2026-06-30T15:19:48+08:00,yes,rename,2C97259AD04577C2,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】211224 《百度百科..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】211224 《百度百科..._0_2C97259AD04577C2.mp4,
2026-06-30T15:19:48+08:00,yes,rename,A82DE48493384152,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】210916 《M视频N..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】210916 《M视频N..._0_A82DE48493384152.mp4,
2026-06-30T15:19:48+08:00,yes,rename,1E9C4E3C013A8007,F:\260629_客户补充物料\影视作品及高光片段\长月烬明\VID_20251230_114756.mp4,F:\260629_客户补充物料\影视作品及高光片段\长月烬明\VID_20251230_114756_1E9C4E3C013A8007.mp4,
2026-06-30T15:19:48+08:00,yes,rename,CC34D70591B94937,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021757.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021757_CC34D70591B94937.jpg,
2026-06-30T15:19:48+08:00,yes,rename,11FEDF7A7A03D244,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】210113猫眼大明星采..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】210113猫眼大明星采..._0_11FEDF7A7A03D244.mp4,
2026-06-30T15:19:48+08:00,yes,rename,2C97259AD04577C2,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】211224 《百度百科..._0 (1).mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】211224 《百度百科..._0 (1)_2C97259AD04577C2.mp4,
2026-06-30T15:19:48+08:00,yes,rename,9BC0C356E78263D9,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021758.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021758_9BC0C356E78263D9.jpg,
2026-06-30T15:19:48+08:00,yes,rename,D00BEF9496C363F6,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】180221 《凤囚凰》..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】180221 《凤囚凰》..._0_D00BEF9496C363F6.mp4,
2026-06-30T15:19:48+08:00,yes,rename,80A2C39A86ADF2BB,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150310.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150310_80A2C39A86ADF2BB.jpg,
2026-06-30T15:19:48+08:00,yes,rename,CD3467FDFA131AA0,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_采访视频___【白鹿】19032..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_采访视频___【白鹿】19032..._0_CD3467FDFA131AA0.mp4,
2026-06-30T15:19:48+08:00,yes,rename,F6F7546146031FCF,F:\260629_客户补充物料\影视作品及高光片段\半是蜜糖半是伤\VID_20251226_222146.mp4,F:\260629_客户补充物料\影视作品及高光片段\半是蜜糖半是伤\VID_20251226_222146_F6F7546146031FCF.mp4,
2026-06-30T15:19:48+08:00,yes,rename,AD48B1E463C81565,F:\260629_客户补充物料\影视作品及高光片段\凤求凰\VID_20251226_224217.mp4,F:\260629_客户补充物料\影视作品及高光片段\凤求凰\VID_20251226_224217_AD48B1E463C81565.mp4,
2026-06-30T15:19:48+08:00,yes,rename,D25828B7CFFCCC52,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#长月烬明# 为了在开拍前做足功..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#长月烬明# 为了在开拍前做足功..._0_D25828B7CFFCCC52.mp4,
2026-06-30T15:19:48+08:00,yes,rename,70DB7C96FF17B787,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021057.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021057_70DB7C96FF17B787.jpg,
2026-06-30T15:19:48+08:00,yes,rename,0E862C7D0521921A,F:\260629_客户补充物料\影视作品及高光片段\玉楼春\VID_20251227_224744.mp4,F:\260629_客户补充物料\影视作品及高光片段\玉楼春\VID_20251227_224744_0E862C7D0521921A.mp4,
2026-06-30T15:19:48+08:00,yes,rename,9BF70C53379AA854,F:\260629_客户补充物料\影视作品及高光片段\一生一世\VID_20251227_002532.mp4,F:\260629_客户补充物料\影视作品及高光片段\一生一世\VID_20251227_002532_9BF70C53379AA854.mp4,
2026-06-30T15:19:48+08:00,yes,rename,5CB492EEDF27C94C,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021756(2).jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021756(2)_5CB492EEDF27C94C.jpg,
2026-06-30T15:19:48+08:00,yes,rename,042ED57BD2B11320,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\【名场面】23 村民来打阿月 阿月受伤 十安生病性命垂危 阿月却没有法力救他.mov,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\【名场面】23 村民来打阿月 阿月受伤 十安生病性命垂危 阿月却没有法力救他_042ED57BD2B11320.mov,
2026-06-30T15:19:48+08:00,yes,rename,D067690107F2DF7D,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021059(2).jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021059(2)_D067690107F2DF7D.jpg,
2026-06-30T15:19:48+08:00,yes,rename,ABD39B2DB4DF9D5C,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_狐厂大拷问✖️@白鹿my   互..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_狐厂大拷问✖️@白鹿my   互..._0_ABD39B2DB4DF9D5C.mp4,
2026-06-30T15:19:48+08:00,yes,rename,2D80C03D94A78B00,F:\260629_客户补充物料\影视作品及高光片段\以爱为营\VID_20251230_120247.mp4,F:\260629_客户补充物料\影视作品及高光片段\以爱为营\VID_20251230_120247_2D80C03D94A78B00.mp4,
2026-06-30T15:19:48+08:00,yes,rename,1A0AFA66DF60E657,F:\260629_客户补充物料\影视作品及高光片段\大王不容易\VID_20251227_220441.mp4,F:\260629_客户补充物料\影视作品及高光片段\大王不容易\VID_20251227_220441_1A0AFA66DF60E657.mp4,
2026-06-30T15:19:48+08:00,yes,rename,D799F115CCA9DD8B,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】201113 君有戏言D..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】201113 君有戏言D..._0_D799F115CCA9DD8B.mp4,
2026-06-30T15:19:48+08:00,yes,rename,CFCC2296E9BB6F36,F:\260629_客户补充物料\影视作品及高光片段\大王不容易\VID_20251227_220604.mp4,F:\260629_客户补充物料\影视作品及高光片段\大王不容易\VID_20251227_220604_CFCC2296E9BB6F36.mp4,
2026-06-30T15:19:48+08:00,yes,rename,0F938D7EF616820C,F:\260629_客户补充物料\影视作品及高光片段\世界都欠我一个初恋\VID_20251227_231312.mp4,F:\260629_客户补充物料\影视作品及高光片段\世界都欠我一个初恋\VID_20251227_231312_0F938D7EF616820C.mp4,
2026-06-30T15:19:48+08:00,yes,rename,4CCCB4EDB9DCF690,F:\260629_客户补充物料\影视作品及高光片段\2025北上\VID_20251227_004628.mp4,F:\260629_客户补充物料\影视作品及高光片段\2025北上\VID_20251227_004628_4CCCB4EDB9DCF690.mp4,
2026-06-30T15:19:48+08:00,yes,rename,CD59EB9406893B1B,F:\260629_客户补充物料\获奖视频\2025奖项\3.2025微博视界大会奖项及发言.mov,F:\260629_客户补充物料\获奖视频\2025奖项\3.2025微博视界大会奖项及发言_CD59EB9406893B1B.mov,
2026-06-30T15:19:48+08:00,yes,rename,018A3B86FDE37084,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】190127 《招摇》新..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】190127 《招摇》新..._0_018A3B86FDE37084.mp4,
2026-06-30T15:19:48+08:00,yes,rename,CE035D31C18A81EB,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144017.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144017_CE035D31C18A81EB.heic,
2026-06-30T15:19:48+08:00,yes,rename,F70A23F0EB14B1F2,F:\260629_客户补充物料\获奖视频\2025奖项\6.国际流媒体最佳女主提名.heic,F:\260629_客户补充物料\获奖视频\2025奖项\6.国际流媒体最佳女主提名_F70A23F0EB14B1F2.heic,
2026-06-30T15:19:48+08:00,yes,rename,E809E5F39E667F0C,F:\260629_客户补充物料\影视作品及高光片段\半是蜜糖半是伤\VID_20251226_221943.mp4,F:\260629_客户补充物料\影视作品及高光片段\半是蜜糖半是伤\VID_20251226_221943_E809E5F39E667F0C.mp4,
2026-06-30T15:19:48+08:00,yes,rename,CCEED79080D2393B,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\临江仙_闻妖MVX_净版2.mov,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\临江仙_闻妖MVX_净版2_CCEED79080D2393B.mov,
2026-06-30T15:19:48+08:00,yes,rename,5734BE840A64221C,F:\260629_客户补充物料\影视作品及高光片段\2025北上\华子边哭边回忆与望和过往.mov,F:\260629_客户补充物料\影视作品及高光片段\2025北上\华子边哭边回忆与望和过往_5734BE840A64221C.mov,
2026-06-30T15:19:48+08:00,yes,rename,BCAFBF2E857A716C,F:\260629_客户补充物料\影视作品及高光片段\招摇\VID_20251227_002913.mp4,F:\260629_客户补充物料\影视作品及高光片段\招摇\VID_20251227_002913_BCAFBF2E857A716C.mp4,
2026-06-30T15:19:48+08:00,yes,rename,32EB37CEEF8CFB61,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144235.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144235_32EB37CEEF8CFB61.heic,
2026-06-30T15:19:48+08:00,yes,rename,DE8F4BBEDFFEAF5B,F:\260629_客户补充物料\影视作品及高光片段\2025北上\VID_20251227_004150.mp4,F:\260629_客户补充物料\影视作品及高光片段\2025北上\VID_20251227_004150_DE8F4BBEDFFEAF5B.mp4,
2026-06-30T15:19:48+08:00,yes,rename,6D0E10E3462753C8,F:\260629_客户补充物料\影视作品及高光片段\长月烬明\VID_20251230_114143.mp4,F:\260629_客户补充物料\影视作品及高光片段\长月烬明\VID_20251230_114143_6D0E10E3462753C8.mp4,
2026-06-30T15:19:48+08:00,yes,rename,DB43BD81EE2C006D,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【#白鹿 我还有很长的路要走#】..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【#白鹿 我还有很长的路要走#】..._0_DB43BD81EE2C006D.mp4,
2026-06-30T15:19:48+08:00,yes,rename,D26D5F07C021365E,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150324.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150324_D26D5F07C021365E.heic,
2026-06-30T15:19:48+08:00,yes,rename,3BF54BA822444162,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021755.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021755_3BF54BA822444162.jpg,
2026-06-30T15:19:48+08:00,yes,rename,EC6B710E552DB74B,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\【白鹿】微博视界大会 年度期待作品《北上》领奖全程20241105.mp4,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\【白鹿】微博视界大会 年度期待作品《北上》领奖全程20241105_EC6B710E552DB74B.mp4,
2026-06-30T15:19:48+08:00,yes,rename,5C9D14D86F5191A6,F:\260629_客户补充物料\影视作品及高光片段\2026唐宫奇案\唐宫cut1-2鬼新娘.mov,F:\260629_客户补充物料\影视作品及高光片段\2026唐宫奇案\唐宫cut1-2鬼新娘_5C9D14D86F5191A6.mov,
2026-06-30T15:19:48+08:00,yes,rename,DEFF1328E0CAC476,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021058(1).jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021058(1)_DEFF1328E0CAC476.jpg,
2026-06-30T15:19:48+08:00,yes,rename,7F61EFAE70247B1E,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021803.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021803_7F61EFAE70247B1E.jpg,
2026-06-30T15:19:48+08:00,yes,rename,2BEDB8185022489A,F:\260629_客户补充物料\影视作品及高光片段\2025北上\野草一样 好像要开花了 名台词原片段.mov,F:\260629_客户补充物料\影视作品及高光片段\2025北上\野草一样 好像要开花了 名台词原片段_2BEDB8185022489A.mov,
2026-06-30T15:19:48+08:00,yes,rename,B3C2BD30E0E3C76F,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】180301 《凤囚凰》..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】180301 《凤囚凰》..._0_B3C2BD30E0E3C76F.mp4,
2026-06-30T15:19:48+08:00,yes,rename,F511A3122ECCAB6F,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\送别父亲 求人不如求己.mov,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\送别父亲 求人不如求己_F511A3122ECCAB6F.mov,
2026-06-30T15:19:48+08:00,yes,rename,50E47EF2B348429B,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\爱奇艺尖叫之夜获奖感言录屏.mov,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\爱奇艺尖叫之夜获奖感言录屏_50E47EF2B348429B.mov,
2026-06-30T15:19:48+08:00,yes,rename,E8FF059E93CB8F75,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144223.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144223_E8FF059E93CB8F75.heic,
2026-06-30T15:19:48+08:00,yes,rename,575B1546465B7D2D,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\柒个我_蓝光_蔡文静 李玉洁 白鹿获得“年度潜力电视剧女演员”荣誉（2017星光大赏荣耀盛典）.mp4,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\柒个我_蓝光_蔡文静 李玉洁 白鹿获得“年度潜力电视剧女演员”荣誉（2017星光大赏荣耀盛典）_575B1546465B7D2D.mp4,
2026-06-30T15:19:48+08:00,yes,rename,C4DED67D017CBA1E,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】190302 《招摇》骨..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】190302 《招摇》骨..._0_C4DED67D017CBA1E.mp4,
2026-06-30T15:19:48+08:00,yes,rename,440D58ABD17F7ED8,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144229.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144229_440D58ABD17F7ED8.heic,
2026-06-30T15:19:48+08:00,yes,rename,C86EB516295E9D26,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144033.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144033_C86EB516295E9D26.heic,
2026-06-30T15:19:48+08:00,yes,rename,51B560B293BD74F7,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150338.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150338_51B560B293BD74F7.heic,
2026-06-30T15:19:48+08:00,yes,rename,F3AF1E61EC0453ED,F:\260629_客户补充物料\影视作品及高光片段\九流霸主\VID_20251227_221946.mp4,F:\260629_客户补充物料\影视作品及高光片段\九流霸主\VID_20251227_221946_F3AF1E61EC0453ED.mp4,
2026-06-30T15:19:48+08:00,yes,rename,4FB6A17D5F642EEF,F:\260629_客户补充物料\影视作品及高光片段\烈火军校\VID_20251226_231916.mp4,F:\260629_客户补充物料\影视作品及高光片段\烈火军校\VID_20251226_231916_4FB6A17D5F642EEF.mp4,
2026-06-30T15:19:48+08:00,yes,rename,F08E9B84BA5C8510,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021756(1).jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021756(1)_F08E9B84BA5C8510.jpg,
2026-06-30T15:19:48+08:00,yes,rename,2656165631E38300,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_250305 《北上》爱奇艺采访_0 (1).mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_250305 《北上》爱奇艺采访_0 (1)_2656165631E38300.mp4,
2026-06-30T15:19:48+08:00,yes,rename,923D74F8AD75B18A,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\集念问道版预告（净版）.mov,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\集念问道版预告（净版）_923D74F8AD75B18A.mov,
2026-06-30T15:19:48+08:00,yes,rename,D237AF620A439CB5,F:\260629_客户补充物料\影视作品及高光片段\一生一世\VID_20251227_001204.mp4,F:\260629_客户补充物料\影视作品及高光片段\一生一世\VID_20251227_001204_D237AF620A439CB5.mp4,
2026-06-30T15:19:48+08:00,yes,rename,FA27DC332186F12A,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144023.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144023_FA27DC332186F12A.heic,
2026-06-30T15:19:48+08:00,yes,rename,FFC8C0857835A475,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\20230113 微博之夜白鹿领奖cut.mp4,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\20230113 微博之夜白鹿领奖cut_FFC8C0857835A475.mp4,
2026-06-30T15:19:48+08:00,yes,rename,D83FDD0F42BB7233,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_正片___【白鹿】210922 ..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_正片___【白鹿】210922 ..._0_D83FDD0F42BB7233.mp4,
2026-06-30T15:19:48+08:00,yes,rename,FE5D6B624614F56C,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】220930 《网易时尚..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】220930 《网易时尚..._0_FE5D6B624614F56C.mp4,
2026-06-30T15:19:48+08:00,yes,rename,6D107B309F701F43,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144035.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144035_6D107B309F701F43.heic,
2026-06-30T15:19:48+08:00,yes,rename,3453D0387BF34477,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\现场图及鹿微博奖杯图\2024-11-07 144400.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\现场图及鹿微博奖杯图\2024-11-07 144400_3453D0387BF34477.heic,
2026-06-30T15:19:48+08:00,yes,rename,97521BC9B8D03E18,F:\260629_客户补充物料\影视作品及高光片段\2026拍摄待播剧《莫离》\莫离先导片（刚开机一段时间）.mp4,F:\260629_客户补充物料\影视作品及高光片段\2026拍摄待播剧《莫离》\莫离先导片（刚开机一段时间）_97521BC9B8D03E18.mp4,
2026-06-30T15:19:48+08:00,yes,rename,B3B565B0A3737A6A,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 020747.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 020747_B3B565B0A3737A6A.jpg,
2026-06-30T15:19:48+08:00,yes,rename,5FF56E4E19DE82C3,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021100(1).jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021100(1)_5FF56E4E19DE82C3.jpg,
2026-06-30T15:19:48+08:00,yes,rename,B364F2DA14EC7195,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_22.11.03 DY视频一则_..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_22.11.03 DY视频一则_..._0_B364F2DA14EC7195.mp4,
2026-06-30T15:19:48+08:00,yes,rename,DB3AF72A946A17B5,F:\260629_客户补充物料\影视作品及高光片段\警察荣耀\VID_20251226_224704.mp4,F:\260629_客户补充物料\影视作品及高光片段\警察荣耀\VID_20251226_224704_DB3AF72A946A17B5.mp4,
